16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(228)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(229)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(230)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(231)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(234)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(235)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(236)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(237)	empty metadata field #	9
16-Sep-2012 14:24:21	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(238)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(239)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(240)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(241)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(242)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(243)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(244)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(245)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(246)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(249)	empty metadata field #	9
16-Sep-2012 14:24:22	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(250)	empty metadata field #	9
16-Sep-2012 14:24:23	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(252)	empty metadata field #	9
16-Sep-2012 14:24:23	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(253)	empty metadata field #	9
16-Sep-2012 14:24:23	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(255)	empty metadata field #	9
